,holding,total
1997-08-15,[],0
1997-08-22,[],0
1997-08-29,[],0
1997-09-05,[],0
1997-09-12,[],0
1997-09-19,[],0
1997-09-26,[],0
1997-10-03,[],0
1997-10-10,[],0
1997-10-17,[],0
1997-10-24,[],0
1997-10-31,[],0
1997-11-07,[],0
1997-11-14,[],0
1997-11-21,[],0
1997-11-28,[],0
1997-12-05,[],0
1997-12-12,[],0
1997-12-19,[],0
1997-12-26,[],0
1998-01-02,[],0
1998-01-09,[],0
1998-01-16,[],0
1998-01-23,[],0
1998-01-30,[],0
1998-02-06,[],0
1998-02-13,[],0
1998-02-20,[],0
1998-02-27,[],0
1998-03-06,[],0
1998-03-13,[],0
1998-03-20,[],0
1998-03-27,[],0
1998-04-03,[],0
1998-04-17,[],0
1998-04-24,[],0
1998-05-01,[],0
1998-05-08,[],0
1998-05-15,[],0
1998-05-22,[],0
1998-05-29,[],0
1998-06-05,[],0
1998-06-12,[],0
1998-06-19,[],0
1998-06-26,[],0
1998-07-10,[],0
1998-07-17,[],0
1998-07-24,[],0
1998-07-31,[],0
1998-08-07,[],0
1998-08-14,[],0
1998-08-21,[],0
1998-08-28,[],0
1998-09-04,[],0
1998-09-11,[],0
1998-09-18,[],0
1998-09-25,[],0
1998-10-02,[],0
1998-10-09,[],0
1998-10-16,[],0
1998-10-23,[],0
1998-10-30,[],0
1998-11-06,[],0
1998-11-13,[],0
1998-11-20,[],0
1998-11-27,[],0
1998-12-04,[],0
1998-12-11,[],0
1998-12-18,[],0
1999-01-08,[],0
1999-01-15,[],0
1999-01-22,[],0
1999-01-29,[],0
1999-02-05,[],0
1999-02-12,[],0
1999-02-19,[],0
1999-02-26,[],0
1999-03-05,[],0
1999-03-12,[],0
1999-03-19,[],0
1999-03-26,[],0
1999-04-09,[],0
1999-04-16,[],0
1999-04-23,[],0
1999-04-30,[],0
1999-05-07,[],0
1999-05-14,[],0
1999-05-21,[],0
1999-05-28,[],0
1999-06-04,[],0
1999-06-11,[],0
1999-06-18,[],0
1999-06-25,[],0
1999-07-02,[],0
1999-07-09,[],0
1999-07-16,[],0
1999-07-23,[],0
1999-07-30,[],0
1999-08-06,[],0
1999-08-13,[],0
1999-08-20,"[('AMOT', 1.8333330154418945, 0), ('GIFI', 13.9375, 0), ('GNSS', 7.625, 0), ('IIVI', 1.875, 0), ('PTEN', 6.875, 0), ('TGA', 0.4375, 0)]",0
1999-08-27,"[('AGYS', 14.125, 0), ('AMKR', 17.375, 0), ('AMOT', 1.75, 0), ('AMOT', 1.75, 0), ('CLRO', 6.53125, 0), ('GIFI', 12.71875, -1), ('GNSS', 7.15625, 0), ('GNSS', 7.15625, 0), ('HLIT', 53.0, 0), ('IIVI', 1.671875, 0), ('IIVI', 1.671875, 0), ('ITI', 11.75, 0), ('KOPN', 9.59375, 0), ('MGIC', 6.3333330154418945, 0), ('PTEN', 6.59375, 0), ('PTEN', 6.59375, 0), ('SWKS', 27.875, 0), ('TGA', 0.40625, 0), ('TGA', 0.40625, 0), ('VOXX', 13.9375, 0)]",0
1999-09-03,"[('AAPL', 0.65625, 0), ('AGYS', 14.375, 0), ('AMKR', 20.0, 0), ('AMOT', 1.7083330154418945, 0), ('AMOT', 1.7083330154418945, 0), ('CLRO', 6.75, 0), ('COHU', 22.71875, 0), ('GNSS', 7.0, 0), ('GNSS', 7.0, 0), ('HLIT', 63.25, 0), ('IIVI', 1.6796879768371582, 0), ('IIVI', 1.6796879768371582, 0), ('ITI', 11.5625, 0), ('ITI', 11.5625, 0), ('KOPN', 9.03125, 0), ('KOPN', 9.03125, 0), ('MGIC', 7.0, 0), ('NLOK', 4.023437976837158, 0), ('PTEN', 6.53125, 0), ('PTEN', 6.53125, 0), ('PTSI', 3.125, 0), ('SWKS', 28.28125, 0), ('TGA', 0.375, -1), ('TGA', 0.375, -1), ('VOXX', 15.6875, 0)]",0
1999-09-10,"[('AAPL', 0.6880580186843872, 0), ('AGYS', 14.1875, 0), ('ALJJ', 26.90625, 0), ('AMKR', 22.75, 0), ('AMOT', 1.7083330154418945, 0), ('AMOT', 1.7083330154418945, 0), ('CAMP', 14.8125, 0), ('CLRO', 6.75, 0), ('COHU', 23.53125, 0), ('DGII', 12.375, 0), ('GNSS', 7.09375, 0), ('GNSS', 7.09375, 0), ('HLIT', 71.875, 0), ('IIVI', 1.6875, 0), ('IIVI', 1.6875, 0), ('ITI', 11.5, 0), ('ITI', 11.5, 0), ('KOPN', 8.3125, 0), ('KOPN', 8.3125, 0), ('MGIC', 6.75, 0), ('MGIC', 6.75, 0), ('NLOK', 4.609375, 0), ('PTEN', 7.90625, 0), ('PTEN', 7.90625, 0), ('PTSI', 3.09375, 0), ('PTSI', 3.09375, 0), ('SGRP', 5.5, 0), ('SWKS', 28.21875, 0), ('SWKS', 28.21875, 0), ('TGA', 0.46875, 0), ('TTEC', 13.8125, 0), ('VOXX', 16.875, 0)]",0
1999-09-17,"[('AAPL', 0.6875, 0), ('AAPL', 0.6875, 0), ('AGYS', 14.125, 0), ('AGYS', 14.125, 0), ('ALJJ', 24.9375, -1), ('AMKR', 20.1875, 0), ('AMOT', 1.7083330154418945, 0), ('AMOT', 1.7083330154418945, 0), ('CAMP', 12.6875, -1), ('CLRO', 7.75, 0), ('CMTL', 5.0, 0), ('COHU', 24.5, 0), ('DGII', 12.0, 0), ('DGII', 12.0, 0), ('GNSS', 6.5625, 0), ('GNSS', 6.5625, 0), ('HLIT', 66.515625, 0), ('IIVI', 1.5625, 0), ('IIVI', 1.5625, 0), ('ITI', 11.25, 0), ('ITI', 11.25, 0), ('KOPN', 7.90625, -1), ('KOPN', 7.90625, -1), ('MGIC', 6.6875, 0), ('MGIC', 6.6875, 0), ('MITK', 3.71875, 0), ('NLOK', 4.453125, 0), ('PTEN', 8.125, 0), ('PTEN', 8.125, 0), ('PTSI', 3.015625, 0), ('PTSI', 3.015625, 0), ('QCOM', 23.46875, 0), ('SGRP', 4.875, 0), ('SGRP', 4.875, 0), ('SWKS', 26.9375, 0), ('SWKS', 26.9375, 0), ('TGA', 0.453125, 0), ('TGA', 0.453125, 0), ('TTEC', 14.0625, 0), ('VOXX', 15.625, 0)]",0
1999-09-24,"[('AAPL', 0.5926340222358704, -1), ('AAPL', 0.5926340222358704, -1), ('AGYS', 13.5, -1), ('AGYS', 13.5, -1), ('AMKR', 18.0625, -1), ('AMOT', 1.7083330154418945, -1), ('AMOT', 1.7083330154418945, -1), ('CLRO', 7.8125, -1), ('CMTL', 5.013888835906982, -1), ('COHU', 21.625, -1), ('DGII', 11.75, -1), ('DGII', 11.75, -1), ('GNSS', 6.75, -1), ('GNSS', 6.75, -1), ('HLIT', 58.9375, -1), ('IIVI', 1.375, -1), ('IIVI', 1.375, -1), ('ITI', 10.625, -1), ('ITI', 10.625, -1), ('MGIC', 6.25, -1), ('MGIC', 6.25, -1), ('MITK', 3.5625, -1), ('NLOK', 4.078125, -1), ('PTEN', 7.90625, -1), ('PTEN', 7.90625, -1), ('PTSI', 2.53125, -1), ('PTSI', 2.53125, -1), ('QCOM', 24.203125, -1), ('SGRP', 4.5625, -1), ('SGRP', 4.5625, -1), ('SWKS', 28.1875, -1), ('SWKS', 28.1875, -1), ('TGA', 0.375, -1), ('TGA', 0.375, -1), ('TTEC', 12.25, -1), ('VOXX', 16.0, -1)]",0
1999-10-01,[],0
1999-10-08,"[('CHKP', 14.75, 0), ('CLRO', 10.40625, 0), ('CMTL', 5.7083330154418945, 0), ('INOD', 2.03125, 0), ('MGIC', 8.270833015441895, 0), ('NTWK', 296.875, 0), ('POWI', 18.6875, 0)]",0
1999-10-15,"[('CHKP', 13.666666984558105, -1), ('CLRO', 9.875, -1), ('CMTL', 5.361111164093018, -1), ('INOD', 2.015625, -1), ('MGIC', 6.6666669845581055, -1), ('NTWK', 296.875, -1), ('POWI', 19.125, -1)]",0
1999-10-22,[],0
1999-10-29,"[('AMKR', 20.4375, 0), ('AVT', 27.15625, 0), ('CAMP', 18.875, 0), ('CMTL', 7.013888835906982, 0), ('CNXN', 14.0, 0), ('DSWL', 6.694444179534912, 0), ('KLAC', 39.375, 0), ('MGIC', 8.583333015441895, 0), ('NTWK', 353.125, 0), ('SCSC', 8.59375, 0), ('ZBRA', 24.083332061767578, 0)]",0
1999-11-05,"[('AMKR', 23.375, 0), ('AVT', 26.6875, 0), ('AVT', 26.6875, 0), ('CAMP', 20.0, 0), ('CMTL', 7.055555820465088, 0), ('CNXN', 17.3125, 0), ('CRUS', 11.25, 0), ('CTXS', 30.508441925048828, 0), ('DSWL', 7.055555820465088, 0), ('EVOL', 13.8125, 0), ('KLAC', 43.46875, 0), ('MGIC', 9.958333015441895, 0), ('NOVT', 23.90625, 0), ('NTWK', 346.875, 0), ('PRGS', 12.3125, 0), ('SCSC', 9.625, 0), ('ZBRA', 24.38888931274414, 0)]",0
1999-11-12,"[('ADI', 31.0, 0), ('AEY', 3.875, 0), ('AMD', 13.34375, 0), ('AMKR', 25.3125, 0), ('AVT', 28.125, 0), ('AVT', 28.125, 0), ('CAMP', 23.3125, 0), ('CMTL', 11.166666984558105, 0), ('CNXN', 16.0, 0), ('CRUS', 13.875, 0), ('CTXS', 31.503822326660156, 0), ('DGII', 15.0, 0), ('DSWL', 6.722221851348877, 0), ('DSWL', 6.722221851348877, 0), ('EVOL', 15.5, 0), ('INTZ', 33.25, 0), ('KLAC', 48.875, 0), ('KOPN', 15.34375, 0), ('MGIC', 11.958333015441895, 0), ('NOVT', 27.0, 0), ('NTWK', 362.5, 0), ('OCC', 81.0, 0), ('PRGS', 12.666666984558105, 0), ('SCSC', 9.625, 0), ('TER', 48.5625, 0), ('TTEC', 15.625, 0), ('VOXX', 27.5, 0), ('ZBRA', 26.61111068725586, 0)]",0
1999-11-19,"[('ADI', 29.40625, 0), ('ADI', 29.40625, 0), ('AEY', 3.5, 0), ('AEY', 3.5, 0), ('AMD', 13.125, 0), ('AMKR', 23.5, 0), ('AVT', 27.90625, 0), ('AVT', 27.90625, 0), ('BOSC', 435.0, 0), ('CAMP', 21.25, 0), ('CMTL', 7.972221851348877, 0), ('CNXN', 18.083332061767578, 0), ('CRUS', 14.25, 0), ('CTXS', 37.07795715332031, 0), ('DGII', 14.875, 0), ('DIOD', 3.40740704536438, 0), ('DSWL', 7.194444179534912, 0), ('DSWL', 7.194444179534912, 0), ('EVOL', 16.875, 0), ('INTZ', 33.25, 0), ('KLAC', 46.125, 0), ('KOPN', 14.6875, 0), ('KOPN', 14.6875, 0), ('LOGI', 2.78125, 0), ('MGIC', 12.25, 0), ('NOVT', 26.625, 0), ('NTWK', 381.25, 0), ('NVEC', 27.34375, 0), ('OCC', 81.0, 0), ('PRGS', 13.333333015441895, 0), ('PTC', 65.3125, 0), ('SCSC', 9.1875, 0), ('SWKS', 33.5625, 0), ('TER', 48.0, 0), ('TER', 48.0, 0), ('TTEC', 21.65625, 0), ('VOXX', 27.8125, 0), ('ZBRA', 27.88888931274414, 0)]",0
1999-11-26,"[('ADI', 29.09375, 0), ('ADI', 29.09375, 0), ('AEY', 3.6875, 0), ('AEY', 3.6875, 0), ('AMD', 14.1875, 0), ('AMKR', 23.6875, 0), ('AVT', 28.0, 0), ('AVT', 28.0, 0), ('BOSC', 475.0, 0), ('CAMP', 22.4375, 0), ('CMTL', 8.541666984558105, 0), ('CNXN', 18.0, 0), ('CRUS', 14.0, 0), ('CTXS', 37.824493408203125, 0), ('DGII', 17.0, 0), ('DIOD', 3.3086419105529785, 0), ('DIOD', 3.3086419105529785, 0), ('DSWL', 7.444444179534912, 0), ('DSWL', 7.444444179534912, 0), ('EVOL', 17.0, 0), ('INTZ', 31.5, 0), ('INTZ', 31.5, 0), ('KLAC', 44.6875, 0), ('KOPN', 15.203125, 0), ('KOPN', 15.203125, 0), ('LOGI', 2.9375, 0), ('MGIC', 13.895833015441895, 0), ('NOVT', 26.625, 0), ('NTWK', 434.375, 0), ('NVEC', 28.125, 0), ('OCC', 127.0, 0), ('PRGS', 13.291666984558105, 0), ('PTC', 59.375, 0), ('PTC', 59.375, 0), ('SCSC', 9.375, 0), ('SWKS', 32.875, 0), ('SWKS', 32.875, 0), ('TER', 44.75, 0), ('TER', 44.75, 0), ('TTEC', 23.625, 0), ('UEIC', 15.125, 0), ('VOXX', 27.75, 0), ('ZBRA', 28.06944465637207, 0)]",0
1999-12-03,"[('AAPL', 1.0228790044784546, 0), ('ADI', 34.8125, 0), ('ADI', 34.8125, 0), ('AEY', 3.75, -1), ('AEY', 3.75, -1), ('AMAT', 27.375, 0), ('AMD', 15.5, 0), ('AMKR', 27.9375, 0), ('AVT', 28.90625, 0), ('AVT', 28.90625, 0), ('BOSC', 495.0, 0), ('CAMP', 28.875, 0), ('CMTL', 7.5833330154418945, 0), ('CNXN', 19.916667938232422, 0), ('COHU', 27.5, 0), ('CRUS', 14.9375, 0), ('CTSH', 1.3776040077209473, 0), ('CTXS', 40.213409423828125, 0), ('DGII', 16.0, 0), ('DGII', 16.0, 0), ('DIOD', 3.2098770141601562, 0), ('DIOD', 3.2098770141601562, 0), ('DSWL', 7.388888835906982, 0), ('DSWL', 7.388888835906982, 0), ('EVOL', 18.4375, 0), ('INTZ', 38.5, 0), ('INTZ', 38.5, 0), ('KLAC', 48.4375, 0), ('KOPN', 17.59375, 0), ('KOPN', 17.59375, 0), ('LOGI', 3.25, 0), ('LRCX', 28.833332061767578, 0), ('MCHP', 10.833333015441895, 0), ('MGIC', 21.041667938232422, 0), ('MITK', 4.375, 0), ('NLOK', 6.265625, 0), ('NOVT', 27.28125, 0), ('NTAP', 35.40625, 0), ('NTWK', 490.625, 0), ('NVEC', 32.03125, 0), ('OCC', 102.0, 0), ('POWI', 25.0, 0), ('PRGS', 14.0, 0), ('PTC', 73.90625, 0), ('PTC', 73.90625, 0), ('SCSC', 8.375, 0), ('SEAC', 22.083332061767578, 0), ('SSYS', 2.3541669845581055, 0), ('SWKS', 31.015625, 0), ('SWKS', 31.015625, 0), ('TER', 50.125, 0), ('TER', 50.125, 0), ('TTEC', 23.25, 0), ('UEIC', 18.6875, 0), ('VOXX', 32.75, 0), ('VRSN', 106.0, 0), ('VSAT', 15.9375, 0), ('ZBRA', 25.458332061767578, 0)]",0
1999-12-10,"[('AAPL', 0.9142019748687744, 0), ('AAPL', 0.9142019748687744, 0), ('ADI', 33.34375, 0), ('ADI', 33.34375, 0), ('ADTN', 23.8125, 0), ('AMAT', 27.3125, 0), ('AMAT', 27.3125, 0), ('AMD', 14.25, 0), ('AMKR', 26.5, 0), ('AVT', 28.0625, 0), ('AVT', 28.0625, 0), ('BOSC', 620.0, 0), ('CAMP', 28.875, 0), ('CMTL', 8.222222328186035, 0), ('CNXN', 22.583332061767578, 0), ('COHU', 28.25, 0), ('CRUS', 12.875, 0), ('CTSH', 1.6067709922790527, 0), ('CTXS', 44.24470520019531, 0), ('DGII', 16.0, 0), ('DGII', 16.0, 0), ('DIOD', 3.3086419105529785, 0), ('DIOD', 3.3086419105529785, 0), ('DSWL', 6.944444179534912, 0), ('DSWL', 6.944444179534912, 0), ('EVOL', 18.5, 0), ('INTZ', 46.5, 0), ('INTZ', 46.5, 0), ('KLAC', 44.78125, 0), ('KOPN', 19.84375, 0), ('KOPN', 19.84375, 0), ('LOGI', 3.703125, 0), ('LRCX', 28.979167938232422, 0), ('MCHP', 10.38888931274414, 0), ('MCHP', 10.38888931274414, 0), ('MGIC', 23.1875, 0), ('MITK', 5.09375, 0), ('MKSI', 27.25, 0), ('NICE', 24.21875, 0), ('NLOK', 7.296875, 0), ('NOVT', 28.546875, 0), ('NTAP', 39.96875, 0), ('NTWK', 578.125, 0), ('NVEC', 6.25, -1), ('OCC', 112.0, 0), ('POWI', 21.53125, 0), ('POWI', 21.53125, 0), ('PRGS', 13.041666984558105, 0), ('PRGS', 13.041666984558105, 0), ('PTC', 76.40625, 0), ('PTC', 76.40625, 0), ('SCSC', 9.59375, 0), ('SEAC', 27.333332061767578, 0), ('SSYS', 2.96875, 0), ('SWKS', 32.375, 0), ('SWKS', 32.375, 0), ('TER', 47.875, 0), ('TER', 47.875, 0), ('TTEC', 27.5625, 0), ('UEIC', 20.125, 0), ('VOXX', 33.9375, 0), ('VRSN', 125.125, 0), ('VSAT', 20.03125, 0), ('ZBRA', 25.11111068725586, 0), ('ZBRA', 25.11111068725586, 0)]",0
1999-12-17,"[('AAPL', 0.8889510035514832, 0), ('AAPL', 0.8889510035514832, 0), ('ADI', 39.5, 0), ('ADI', 39.5, 0), ('ADTN', 24.125, 0), ('AMAT', 28.4375, 0), ('AMAT', 28.4375, 0), ('AMD', 14.3125, 0), ('AMKR', 26.625, 0), ('AVT', 29.625, 0), ('AVT', 29.625, 0), ('BOSC', 715.0, 0), ('CAMP', 25.75, 0), ('CMTL', 7.472221851348877, 0), ('CNXN', 20.75, 0), ('COHU', 29.25, 0), ('CRUS', 12.625, 0), ('CTSH', 1.5677080154418945, 0), ('CTXS', 50.1672248840332, 0), ('DGII', 10.96875, -1), ('DGII', 10.96875, -1), ('DIOD', 3.037036895751953, 0), ('DIOD', 3.037036895751953, 0), ('DSWL', 7.1666669845581055, 0), ('DSWL', 7.1666669845581055, 0), ('ELTK', 12.03125, 0), ('EVOL', 15.875, 0), ('INTZ', 46.75, 0), ('INTZ', 46.75, 0), ('KLAC', 48.5, 0), ('KOPN', 19.5625, 0), ('KOPN', 19.5625, 0), ('LOGI', 3.757812976837158, 0), ('LRCX', 30.416667938232422, 0), ('MCHP', 9.925926208496094, 0), ('MCHP', 9.925926208496094, 0), ('MGIC', 22.916667938232422, 0), ('MITK', 4.53125, 0), ('MITK', 4.53125, 0), ('MKSI', 28.0625, 0), ('NICE', 23.9375, 0), ('NLOK', 7.0, 0), ('NLOK', 7.0, 0), ('NOVT', 29.25, 0), ('NTAP', 37.0625, 0), ('NTAP', 37.0625, 0), ('NTWK', 668.75, 0), ('OCC', 110.0, 0), ('POWI', 21.5, -1), ('POWI', 21.5, -1), ('PRGS', 18.0, 0), ('PRGS', 18.0, 0), ('PTC', 76.875, 0), ('PTC', 76.875, 0), ('SCSC', 11.4375, 0), ('SEAC', 29.416667938232422, 0), ('SSYS', 2.7083330154418945, 0), ('SWKS', 27.5, -1), ('SWKS', 27.5, -1), ('TACT', 5.5416669845581055, 0), ('TER', 50.4375, 0), ('TER', 50.4375, 0), ('TTEC', 30.125, 0), ('UEIC', 22.75, 0), ('VOXX', 32.375, 0), ('VRSN', 133.25, 0), ('VSAT', 21.5625, 0), ('WAVD', 1.0, 0), ('ZBRA', 25.94444465637207, 0), ('ZBRA', 25.94444465637207, 0)]",0
1999-12-31,"[('AAPL', 0.9363840222358704, 0), ('AAPL', 0.9363840222358704, 0), ('ADI', 46.75, 0), ('ADI', 46.75, 0), ('ADTN', 26.1875, 0), ('AMAT', 32.09375, 0), ('AMAT', 32.09375, 0), ('AMD', 14.96875, 0), ('AMKR', 28.0625, 0), ('AVT', 30.0625, 0), ('AVT', 30.0625, 0), ('BOSC', 680.0, 0), ('CAMP', 27.375, 0), ('CMTL', 6.555555820465088, 0), ('CNXN', 23.333332061767578, 0), ('COHU', 30.5, 0), ('CRUS', 13.3125, 0), ('CTSH', 2.296875, 0), ('CTXS', 51.859371185302734, 0), ('DAIO', 2.875, 0), ('DIOD', 4.345678806304932, 0), ('DIOD', 4.345678806304932, 0), ('DSWL', 7.055555820465088, 0), ('DSWL', 7.055555820465088, 0), ('ELTK', 11.875, 0), ('EVOL', 16.875, 0), ('INTZ', 36.25, 0), ('INTZ', 36.25, 0), ('KLAC', 56.125, 0), ('KOPN', 22.21875, 0), ('KOPN', 22.21875, 0), ('LOGI', 3.453125, 0), ('LRCX', 37.66666793823242, 0), ('MCHP', 10.152777671813965, 0), ('MCHP', 10.152777671813965, 0), ('MGIC', 21.0, 0), ('MITK', 4.25, 0), ('MITK', 4.25, 0), ('MKSI', 34.75, 0), ('NICE', 25.5, 0), ('NLOK', 7.46875, 0), ('NLOK', 7.46875, 0), ('NOVT', 26.625, 0), ('NTAP', 44.9375, 0), ('NTAP', 44.9375, 0), ('NTWK', 928.125, 0), ('OCC', 106.66666412353516, 0), ('PRGS', 19.0, 0), ('PRGS', 19.0, 0), ('PTC', 67.65625, 0), ('PTC', 67.65625, 0), ('SCSC', 10.15625, 0), ('SEAC', 39.375, 0), ('SSYS', 2.5208330154418945, 0), ('TACT', 5.125, 0), ('TACT', 5.125, 0), ('TER', 65.0625, 0), ('TER', 65.0625, 0), ('TTEC', 34.5, 0), ('UEIC', 23.25, 0), ('VOXX', 30.75, 0), ('VRSN', 203.0, 0), ('VSAT', 26.5, 0), ('WAVD', 0.8125, -1), ('ZBRA', 25.93055534362793, 0), ('ZBRA', 25.93055534362793, 0)]",0
2000-01-07,"[('AAPL', 0.9107139706611633, 0), ('AAPL', 0.9107139706611633, 0), ('ADI', 45.0, 0), ('ADI', 45.0, 0), ('ADTN', 28.1875, 0), ('AMAT', 29.78125, 0), ('AMAT', 29.78125, 0), ('AMD', 16.75, 0), ('AMKR', 26.0, 0), ('AVNW', 157.125, 0), ('AVT', 26.96875, 0), ('AVT', 26.96875, 0), ('AZPN', 29.25, 0), ('BOSC', 595.0, 0), ('CAMP', 27.0, 0), ('CMTL', 7.5833330154418945, 0), ('CNXN', 20.916667938232422, 0), ('COHR', 30.0625, 0), ('COHU', 29.25, 0), ('CRUS', 12.3125, 0), ('CTSH', 2.0625, 0), ('CTXS', 46.95711898803711, 0), ('DAIO', 2.65625, 0), ('DAKT', 3.75, 0), ('DIOD', 3.60493803024292, 0), ('DIOD', 3.60493803024292, 0), ('DSGX', 26.5, 0), ('DSWL', 6.944444179534912, 0), ('DSWL', 6.944444179534912, 0), ('ELTK', 14.375, 0), ('ELTK', 14.375, 0), ('EMKR', 77.5, 0), ('EVOL', 16.5625, 0), ('IIVI', 2.921875, 0), ('INTU', 37.5, 0), ('INTZ', 36.0, 0), ('INTZ', 36.0, 0), ('KLAC', 54.0625, 0), ('KLIC', 24.125, 0), ('KOPN', 19.125, 0), ('KOPN', 19.125, 0), ('LOGI', 4.5625, 0), ('LRCX', 35.70833206176758, 0), ('MCHP', 9.166666984558105, -1), ('MCHP', 9.166666984558105, -1), ('MGIC', 21.708332061767578, 0), ('MITK', 4.75, 0), ('MITK', 4.75, 0), ('MKSI', 32.25, 0), ('NICE', 24.9375, 0), ('NICE', 24.9375, 0), ('NLOK', 6.6875, 0), ('NLOK', 6.6875, 0), ('NOVT', 28.40625, 0), ('NTAP', 44.28125, 0), ('NTAP', 44.28125, 0), ('NTWK', 1000.0, 0), ('OBLG', 250.0, 0), ('OCC', 96.66666412353516, 0), ('OSPN', 8.6875, 0), ('PLUS', 11.875, 0), ('PRGS', 16.666667938232422, 0), ('PRGS', 16.666667938232422, 0), ('PTC', 49.21875, -1), ('PTC', 49.21875, -1), ('REFR', 17.875, 0), ('SCSC', 9.9375, 0), ('SEAC', 31.25, 0), ('SMTC', 28.984375, 0), ('SSYS', 2.5364580154418945, 0), ('TACT', 5.0, 0), ('TACT', 5.0, 0), ('TER', 58.25, 0), ('TER', 58.25, 0), ('TRMB', 4.0, 0), ('TTEC', 31.875, 0), ('UEIC', 19.0625, 0), ('VIAV', 445.6769104003906, 0), ('VOXX', 28.25, 0), ('VRSN', 187.125, 0), ('VSAT', 29.6875, 0), ('ZBRA', 23.44444465637207, 0), ('ZBRA', 23.44444465637207, 0)]",0
