,holding,total
1997-08-15,[],0
1997-08-22,[],0
1997-08-29,[],0
1997-09-05,[],0
1997-09-12,[],0
1997-09-19,[],0
1997-09-26,[],0
1997-10-03,[],0
1997-10-10,[],0
1997-10-17,[],0
1997-10-24,[],0
1997-10-31,[],0
1997-11-07,[],0
1997-11-14,[],0
1997-11-21,[],0
1997-11-28,[],0
1997-12-05,[],0
1997-12-12,[],0
1997-12-19,[],0
1997-12-26,[],0
1998-01-02,[],0
1998-01-09,[],0
1998-01-16,[],0
1998-01-23,[],0
1998-01-30,[],0
1998-02-06,[],0
1998-02-13,[],0
1998-02-20,[],0
1998-02-27,[],0
1998-03-06,[],0
1998-03-13,[],0
1998-03-20,[],0
1998-03-27,[],0
1998-04-03,[],0
1998-04-17,[],0
1998-04-24,[],0
1998-05-01,[],0
1998-05-08,[],0
1998-05-15,[],0
1998-05-22,[],0
1998-05-29,[],0
1998-06-05,[],0
1998-06-12,[],0
1998-06-19,[],0
1998-06-26,[],0
1998-07-10,[],0
1998-07-17,[],0
1998-07-24,[],0
1998-07-31,[],0
1998-08-07,[],0
1998-08-14,[],0
1998-08-21,[],0
1998-08-28,[],0
1998-09-04,[],0
1998-09-11,[],0
1998-09-18,[],0
1998-09-25,[],0
1998-10-02,[],0
1998-10-09,[],0
1998-10-16,[],0
1998-10-23,[],0
1998-10-30,[],0
1998-11-06,[],0
1998-11-13,[],0
1998-11-20,[],0
1998-11-27,[],0
1998-12-04,[],0
1998-12-11,[],0
1998-12-18,[],0
1999-01-08,[],0
1999-01-15,[],0
1999-01-22,[],0
1999-01-29,[],0
1999-02-05,[],0
1999-02-12,[],0
1999-02-19,[],0
1999-02-26,[],0
1999-03-05,[],0
1999-03-12,[],0
1999-03-19,[],0
1999-03-26,[],0
1999-04-09,[],0
1999-04-16,[],0
1999-04-23,[],0
1999-04-30,[],0
1999-05-07,[],0
1999-05-14,[],0
1999-05-21,[],0
1999-05-28,[],0
1999-06-04,[],0
1999-06-11,[],0
1999-06-18,[],0
1999-06-25,[],0
1999-07-02,[],0
1999-07-09,[],0
1999-07-16,[],0
1999-07-23,[],0
1999-07-30,[],0
1999-08-06,[],0
1999-08-13,[],0
1999-08-20,[],0
1999-08-27,"[('AMKR', 17.375, 0), ('FCEL', 558.0, 0), ('HLIT', 53.0, 0), ('KOPN', 9.59375, 0), ('MGIC', 6.3333330154418945, 0)]",0
1999-09-03,"[('AAPL', 0.65625, 0), ('AMKR', 20.0, 0), ('FCEL', 549.0, 0), ('FTEK', 3.34375, 0), ('HLIT', 63.25, 0), ('KOPN', 9.03125, 0), ('KOPN', 9.03125, 0), ('MGIC', 7.0, 0)]",0
1999-09-10,"[('AAPL', 0.6880580186843872, 0), ('AMKR', 22.75, 0), ('CAMP', 14.8125, 0), ('FCEL', 552.0, 0), ('FTEK', 2.84375, 0), ('FTEK', 2.84375, 0), ('HLIT', 71.875, 0), ('KOPN', 8.3125, 0), ('KOPN', 8.3125, 0), ('MGIC', 6.75, 0), ('SGMA', 7.5, 0), ('SGRP', 5.5, 0), ('TGA', 0.46875, 0)]",0
1999-09-17,"[('AAPL', 0.6875, 0), ('AMKR', 20.1875, 0), ('CAMP', 12.6875, 0), ('CAMP', 12.6875, 0), ('FCEL', 522.0, 0), ('FTEK', 2.984375, 0), ('FTEK', 2.984375, 0), ('HLIT', 66.515625, 0), ('KOPN', 7.90625, 0), ('KOPN', 7.90625, 0), ('MGIC', 6.6875, 0), ('SGMA', 7.125, 0), ('SGRP', 4.875, 0), ('SGRP', 4.875, 0), ('TGA', 0.453125, 0), ('TGA', 0.453125, 0)]",0
1999-09-24,"[('AAPL', 0.5926340222358704, -1), ('AMKR', 18.0625, -1), ('CAMP', 12.5, -1), ('CAMP', 12.5, -1), ('FCEL', 699.0, -1), ('FTEK', 2.625, -1), ('FTEK', 2.625, -1), ('HLIT', 58.9375, -1), ('KOPN', 6.945312976837158, -1), ('KOPN', 6.945312976837158, -1), ('MGIC', 6.25, -1), ('SGMA', 6.5, -1), ('SGRP', 4.5625, -1), ('SGRP', 4.5625, -1), ('TGA', 0.375, -1), ('TGA', 0.375, -1)]",0
1999-10-01,[],0
1999-10-08,[],0
1999-10-15,[],0
1999-10-22,[],0
1999-10-29,"[('CAMP', 18.875, 0), ('CMTL', 7.013888835906982, 0), ('MGIC', 8.583333015441895, 0), ('NTWK', 353.125, 0)]",0
1999-11-05,"[('CAMP', 20.0, 0), ('CMTL', 7.055555820465088, 0), ('EVOL', 13.8125, 0), ('LPTH', 46.0, 0), ('MGIC', 9.958333015441895, 0), ('NICE', 19.125, 0), ('NOVT', 23.90625, 0), ('NTWK', 346.875, 0), ('QCOM', 36.8125, 0), ('TURN', 15.28125, 0)]",0
1999-11-12,"[('ABMD', 15.0, 0), ('AEY', 3.875, 0), ('AMD', 13.34375, 0), ('BMRA', 3.875, 0), ('CAMP', 23.3125, 0), ('CMTL', 11.166666984558105, 0), ('EVOL', 15.5, 0), ('FMNB', 13.133096694946289, 0), ('KOPN', 15.34375, 0), ('LPTH', 47.0, 0), ('MGIC', 11.958333015441895, 0), ('NICE', 23.0625, 0), ('NOVT', 27.0, 0), ('NTWK', 362.5, 0), ('QCOM', 48.78125, 0), ('TURN', 17.34375, 0), ('VOXX', 27.5, 0)]",0
1999-11-19,"[('ABMD', 14.5, 0), ('AEY', 3.5, 0), ('AMD', 13.125, 0), ('BMRA', 4.0, 0), ('CAMP', 21.25, 0), ('CMTL', 7.972221851348877, 0), ('DAKT', 2.992187976837158, 0), ('EVOL', 16.875, 0), ('FMNB', 13.812395095825195, 0), ('KOPN', 14.6875, 0), ('LOGI', 2.78125, 0), ('LPTH', 62.5, 0), ('MGIC', 12.25, 0), ('NICE', 21.875, 0), ('NOVT', 26.625, 0), ('NTWK', 381.25, 0), ('NVDA', 0.9160159826278687, 0), ('POWI', 25.765625, 0), ('PTC', 65.3125, 0), ('QCOM', 45.6875, 0), ('TURN', 16.6875, 0), ('VOXX', 27.8125, 0)]",0
1999-11-26,"[('ABMD', 14.25, 0), ('AEY', 3.6875, 0), ('AMD', 14.1875, 0), ('BELFB', 27.15625, 0), ('BMRA', 3.6875, 0), ('CAMP', 22.4375, 0), ('CMTL', 8.541666984558105, 0), ('DAKT', 2.757812976837158, 0), ('EVOL', 17.0, 0), ('FMNB', 13.246313095092773, 0), ('FMNB', 13.246313095092773, 0), ('KOPN', 15.203125, 0), ('LOGI', 2.9375, 0), ('LPTH', 91.5, 0), ('MGIC', 13.895833015441895, 0), ('NICE', 21.25, 0), ('NOVT', 26.625, 0), ('NTWK', 434.375, 0), ('NVDA', 0.7942709922790527, 0), ('POWI', 22.625, 0), ('POWI', 22.625, 0), ('PTC', 59.375, 0), ('QCOM', 47.8125, 0), ('TURN', 17.25, 0), ('VOXX', 27.75, 0)]",0
1999-12-03,"[('AAPL', 1.0228790044784546, 0), ('ABMD', 15.0, 0), ('AEY', 3.75, 0), ('AMD', 15.5, 0), ('AMKR', 27.9375, 0), ('BELFB', 23.0, 0), ('BELFB', 23.0, 0), ('BMRA', 3.96875, 0), ('BOSC', 495.0, 0), ('CAMP', 28.875, 0), ('CMTL', 7.5833330154418945, 0), ('CNXN', 19.916667938232422, 0), ('CRUS', 14.9375, 0), ('CTSH', 1.3776040077209473, 0), ('DAKT', 2.496093988418579, 0), ('EVOL', 18.4375, 0), ('FMNB', 13.359528541564941, 0), ('FMNB', 13.359528541564941, 0), ('FORTY', 40.0, 0), ('GILT', 1747.5, 0), ('ICAD', 15.0, 0), ('IIVI', 2.796875, 0), ('INTZ', 38.5, 0), ('KOPN', 17.59375, 0), ('LOGI', 3.25, 0), ('LPTH', 73.5, 0), ('LSCC', 24.78125, 0), ('MGIC', 21.041667938232422, 0), ('NBIX', 16.375, 0), ('NICE', 21.40625, 0), ('NOVT', 27.28125, 0), ('NTWK', 490.625, 0), ('NVDA', 0.796875, 0), ('POWI', 25.0, 0), ('POWI', 25.0, 0), ('PTC', 73.90625, 0), ('QCOM', 48.4296875, 0), ('QDEL', 5.625, 0), ('SEAC', 22.083332061767578, 0), ('SEEL', 18281.25, 0), ('SMTC', 26.75, 0), ('SRPT', 39.28125, 0), ('SSYS', 2.3541669845581055, 0), ('TECH', 25.5625, 0), ('TTEC', 23.25, 0), ('TURN', 15.75, 0), ('VOXX', 32.75, 0), ('VRSN', 106.0, 0), ('VSAT', 15.9375, 0)]",0
1999-12-10,"[('AAPL', 0.9142019748687744, 0), ('AAPL', 0.9142019748687744, 0), ('ABMD', 22.75, 0), ('AEY', 3.125, 0), ('AEY', 3.125, 0), ('AMD', 14.25, 0), ('AMKR', 26.5, 0), ('AMKR', 26.5, 0), ('BELFB', 33.3125, 0), ('BELFB', 33.3125, 0), ('BMRA', 3.78125, 0), ('BMRA', 3.78125, 0), ('BOSC', 620.0, 0), ('CAMP', 28.875, 0), ('CLRO', 15.6875, 0), ('CMTL', 8.222222328186035, 0), ('CNXN', 22.583332061767578, 0), ('CRUS', 12.875, 0), ('CRUS', 12.875, 0), ('CTSH', 1.6067709922790527, 0), ('DAKT', 3.328125, 0), ('DIOD', 3.3086419105529785, 0), ('EVOL', 18.5, 0), ('FMNB', 12.793448448181152, 0), ('FMNB', 12.793448448181152, 0), ('FORTY', 39.34375, 0), ('FORTY', 39.34375, 0), ('GILT', 2185.0, 0), ('ICAD', 13.75, 0), ('IIVI', 2.257812976837158, 0), ('IIVI', 2.257812976837158, 0), ('INTZ', 46.5, 0), ('KOPN', 19.84375, 0), ('LOGI', 3.703125, 0), ('LPTH', 99.5, 0), ('LSCC', 23.65625, 0), ('LSCC', 23.65625, 0), ('MGIC', 23.1875, 0), ('NBIX', 16.375, 0), ('NBIX', 16.375, 0), ('NICE', 24.21875, 0), ('NOVT', 28.546875, 0), ('NTWK', 578.125, 0), ('NVDA', 0.78125, 0), ('POWI', 21.53125, 0), ('POWI', 21.53125, 0), ('PTC', 76.40625, 0), ('QCOM', 49.125, 0), ('QDEL', 5.5, 0), ('QDEL', 5.5, 0), ('SEAC', 27.333332061767578, 0), ('SEEL', 17859.375, 0), ('SEEL', 17859.375, 0), ('SMTC', 23.125, 0), ('SMTC', 23.125, 0), ('SRPT', 30.375, -1), ('SSYS', 2.96875, 0), ('TECH', 24.5625, 0), ('TTEC', 27.5625, 0), ('TURN', 34.875, 0), ('VOXX', 33.9375, 0), ('VRSN', 125.125, 0), ('VSAT', 20.03125, 0)]",0
1999-12-17,"[('AAPL', 0.8889510035514832, 0), ('AAPL', 0.8889510035514832, 0), ('ABMD', 27.75, 0), ('AEY', 2.875, 0), ('AEY', 2.875, 0), ('AMD', 14.3125, 0), ('AMKR', 26.625, 0), ('AMKR', 26.625, 0), ('BELFB', 28.75, 0), ('BELFB', 28.75, 0), ('BMRA', 3.5, 0), ('BMRA', 3.5, 0), ('BOSC', 715.0, 0), ('CAMP', 25.75, 0), ('CLRO', 14.125, 0), ('CMTL', 7.472221851348877, 0), ('CNXN', 20.75, 0), ('CRUS', 12.625, 0), ('CRUS', 12.625, 0), ('CTSH', 1.5677080154418945, 0), ('DAKT', 3.265625, 0), ('DIOD', 3.037036895751953, 0), ('DIOD', 3.037036895751953, 0), ('ELTK', 12.03125, 0), ('EVOL', 15.875, 0), ('FMNB', 12.793448448181152, 0), ('FMNB', 12.793448448181152, 0), ('FORTY', 43.0, 0), ('FORTY', 43.0, 0), ('GILT', 2082.5, 0), ('ICAD', 12.5, 0), ('IIVI', 2.453125, 0), ('IIVI', 2.453125, 0), ('IMBI', 506.25, 0), ('INTZ', 46.75, 0), ('KOPN', 19.5625, 0), ('LOGI', 3.757812976837158, 0), ('LPTH', 84.0, 0), ('LSCC', 23.96875, 0), ('LSCC', 23.96875, 0), ('MGIC', 22.916667938232422, 0), ('NBIX', 21.75, 0), ('NBIX', 21.75, 0), ('NICE', 23.9375, 0), ('NOVT', 29.25, 0), ('NTAP', 37.0625, 0), ('NTWK', 668.75, 0), ('NVDA', 0.7851560115814209, 0), ('POWI', 21.5, 0), ('POWI', 21.5, 0), ('PRGS', 18.0, 0), ('PTC', 76.875, 0), ('QCOM', 56.984375, 0), ('QDEL', 6.3125, 0), ('QDEL', 6.3125, 0), ('SCSC', 11.4375, 0), ('SEAC', 29.416667938232422, 0), ('SEEL', 19968.75, 0), ('SEEL', 19968.75, 0), ('SMTC', 24.4375, 0), ('SMTC', 24.4375, 0), ('SSYS', 2.7083330154418945, 0), ('TECH', 24.84375, 0), ('TTEC', 30.125, 0), ('TURN', 22.875, 0), ('VOXX', 32.375, 0), ('VRSN', 133.25, 0), ('VSAT', 21.5625, 0), ('WAVD', 1.0, 0)]",0
1999-12-31,"[('AAPL', 0.9363840222358704, 0), ('AAPL', 0.9363840222358704, 0), ('ABMD', 18.515625, 0), ('AEY', 3.0, 0), ('AEY', 3.0, 0), ('AMD', 14.96875, 0), ('AMKR', 28.0625, 0), ('AMKR', 28.0625, 0), ('BELFB', 22.3125, 0), ('BELFB', 22.3125, 0), ('BMRA', 2.9375, 0), ('BMRA', 2.9375, 0), ('BOSC', 680.0, 0), ('CAMP', 27.375, 0), ('CLRO', 14.25, 0), ('CMTL', 6.555555820465088, 0), ('CNXN', 23.333332061767578, 0), ('CRUS', 13.3125, 0), ('CRUS', 13.3125, 0), ('CTSH', 2.296875, 0), ('DAIO', 2.875, 0), ('DAKT', 3.179687976837158, 0), ('DIOD', 4.345678806304932, 0), ('DIOD', 4.345678806304932, 0), ('ELTK', 11.875, 0), ('EVOL', 16.875, 0), ('FMNB', 12.567014694213867, 0), ('FMNB', 12.567014694213867, 0), ('FORTY', 45.0, 0), ('FORTY', 45.0, 0), ('GILT', 2437.5, 0), ('ICAD', 12.5, 0), ('IIVI', 2.554687976837158, 0), ('IIVI', 2.554687976837158, 0), ('IMBI', 593.125, 0), ('INTZ', 36.25, 0), ('KOPN', 22.21875, 0), ('KRMD', 0.15000000596046448, 0), ('LOGI', 3.453125, 0), ('LPTH', 183.5, 0), ('LSCC', 23.9375, 0), ('LSCC', 23.9375, 0), ('MGIC', 21.0, 0), ('MKSI', 34.75, 0), ('NBIX', 26.0, 0), ('NBIX', 26.0, 0), ('NICE', 25.5, 0), ('NOVT', 26.625, 0), ('NTAP', 44.9375, 0), ('NTWK', 928.125, 0), ('NVDA', 0.984375, 0), ('POWI', 24.203125, 0), ('POWI', 24.203125, 0), ('PRGS', 19.0, 0), ('PTC', 67.65625, 0), ('QCOM', 99.625, 0), ('QDEL', 7.125, 0), ('QDEL', 7.125, 0), ('SCSC', 10.15625, 0), ('SCSC', 10.15625, 0), ('SEAC', 39.375, 0), ('SEEL', 18562.5, 0), ('SEEL', 18562.5, 0), ('SMTC', 25.9375, 0), ('SMTC', 25.9375, 0), ('SRDX', 15.5, 0), ('SSYS', 2.5208330154418945, 0), ('TECH', 28.25, 0), ('TTEC', 34.5, 0), ('TURN', 35.90625, 0), ('VOXX', 30.75, 0), ('VRSN', 203.0, 0), ('VSAT', 26.5, 0), ('WAVD', 0.8125, 0), ('WAVD', 0.8125, 0)]",0
2000-01-07,"[('AAPL', 0.9107139706611633, 0), ('AAPL', 0.9107139706611633, 0), ('ABMD', 18.0625, 0), ('ADI', 45.0, 0), ('AEY', 2.75, 0), ('AEY', 2.75, 0), ('ALKS', 29.625, 0), ('AMD', 16.75, 0), ('AMGN', 69.5, 0), ('AMKR', 26.0, 0), ('AMKR', 26.0, 0), ('AVNW', 157.125, 0), ('AZPN', 29.25, 0), ('BELFB', 19.5625, 0), ('BELFB', 19.5625, 0), ('BIIB', 38.33333206176758, 0), ('BMRA', 2.9375, 0), ('BMRA', 2.9375, 0), ('BOSC', 595.0, 0), ('CAMP', 27.0, 0), ('CDNS', 22.5, 0), ('CHKP', 33.0, 0), ('CLAR', 81.7739486694336, 0), ('CLBS', 23125.0, 0), ('CLRO', 13.09375, 0), ('CMTL', 7.5833330154418945, 0), ('CNXN', 20.916667938232422, 0), ('CRUS', 12.3125, 0), ('CRUS', 12.3125, 0), ('CTSH', 2.0625, 0), ('DAIO', 2.65625, 0), ('DAKT', 3.75, 0), ('DIOD', 3.60493803024292, 0), ('DIOD', 3.60493803024292, 0), ('DSGX', 26.5, 0), ('ELTK', 14.375, 0), ('ELTK', 14.375, 0), ('EMKR', 77.5, 0), ('ERIC', 79.0625, 0), ('EVOL', 16.5625, 0), ('FMNB', 12.340581893920898, 0), ('FMNB', 12.340581893920898, 0), ('FORTY', 42.0, 0), ('FORTY', 42.0, 0), ('GILT', 2105.0, 0), ('ICAD', 13.59375, 0), ('IIVI', 2.921875, 0), ('IIVI', 2.921875, 0), ('IMBI', 510.0, 0), ('IMBI', 510.0, 0), ('IMGN', 6.75, 0), ('INTU', 37.5, 0), ('INTZ', 36.0, 0), ('KLIC', 24.125, 0), ('KOPN', 19.125, 0), ('KRMD', 0.20999999344348907, 0), ('LOGI', 4.5625, 0), ('LPTH', 163.0, 0), ('LRCX', 35.70833206176758, 0), ('LSCC', 22.34375, 0), ('LSCC', 22.34375, 0), ('MBOT', 32400.0, 0), ('MGIC', 21.708332061767578, 0), ('MKSI', 32.25, 0), ('MSTR', 1110.0, 0), ('MYGN', 15.28125, 0), ('NBIX', 26.9375, 0), ('NBIX', 26.9375, 0), ('NICE', 24.9375, 0), ('NKTR', 23.40625, 0), ('NOVT', 28.40625, 0), ('NTAP', 44.28125, 0), ('NTWK', 1000.0, 0), ('NVDA', 0.875, 0), ('OSPN', 8.6875, 0), ('POWI', 24.5, 0), ('POWI', 24.5, 0), ('PRGS', 16.666667938232422, 0), ('PTC', 49.21875, 0), ('PTC', 49.21875, 0), ('QCOM', 81.0, 0), ('QDEL', 7.875, 0), ('QDEL', 7.875, 0), ('SBET', 26.25, 0), ('SCSC', 9.9375, 0), ('SCSC', 9.9375, 0), ('SEAC', 31.25, 0), ('SEEL', 18000.0, 0), ('SEEL', 18000.0, 0), ('SMTC', 28.984375, 0), ('SMTC', 28.984375, 0), ('SNGX', 737.5, 0), ('SRDX', 15.625, 0), ('SSYS', 2.5364580154418945, 0), ('TECH', 27.1875, 0), ('TRMB', 4.0, 0), ('TTEC', 31.875, 0), ('TURN', 33.375, 0), ('USIO', 117.1875, 0), ('VIAV', 445.6769104003906, 0), ('VOXX', 28.25, 0), ('VRSN', 187.125, 0), ('VSAT', 29.6875, 0), ('WAVD', 0.8125, 0), ('WAVD', 0.8125, 0), ('WINT', 37800.0, 0)]",0
2000-01-14,"[('AAPL', 0.896763026714325, 0), ('AAPL', 0.896763026714325, 0), ('ABMD', 21.375, 0), ('ADI', 50.6875, 0), ('AEY', 2.5625, 0), ('AEY', 2.5625, 0), ('ALKS', 34.46875, 0), ('AMD', 20.1875, 0), ('AMGN', 68.3125, 0), ('AMKR', 30.0, 0), ('AMKR', 30.0, 0), ('AMSWA', 11.0625, 0), ('ASML', 46.921875, 0), ('AVNW', 172.875, 0), ('AZPN', 35.1875, 0), ('AZTA', 40.625, 0), ('BBI', 2310.0, 0), ('BELFB', 21.875, 0), ('BELFB', 21.875, 0), ('BIIB', 38.5, 0), ('BMRA', 2.5625, -1), ('BMRA', 2.5625, -1), ('BOSC', 540.0, 0), ('CAMP', 28.75, 0), ('CDNS', 22.25, 0), ('CDNS', 22.25, 0), ('CHKP', 39.33333206176758, 0), ('CLAR', 68.86227416992188, 0), ('CLAR', 68.86227416992188, 0), ('CLBS', 30625.0, 0), ('CLRO', 12.75, 0), ('CLRO', 12.75, 0), ('CMTL', 6.777778148651123, 0), ('CNXN', 18.666667938232422, 0), ('CNXN', 18.666667938232422, 0), ('COHU', 35.0, 0), ('CRUS', 13.8125, 0), ('CRUS', 13.8125, 0), ('CTSH', 1.9010419845581055, 0), ('DAIO', 3.0, 0), ('DAKT', 3.59375, 0), ('DIOD', 3.975308895111084, 0), ('DIOD', 3.975308895111084, 0), ('DSGX', 30.5, 0), ('ELTK', 13.125, 0), ('ELTK', 13.125, 0), ('EMKR', 106.0, 0), ('ERIC', 81.25, 0), ('EVOL', 17.125, 0), ('FMNB', 12.22736644744873, 0), ('FMNB', 12.22736644744873, 0), ('FORTY', 50.0, 0), ('FORTY', 50.0, 0), ('GILT', 2317.5, 0), ('ICAD', 13.125, 0), ('IIVI', 2.429687976837158, 0), ('IIVI', 2.429687976837158, 0), ('IMBI', 499.375, 0), ('IMBI', 499.375, 0), ('IMGN', 7.59375, 0), ('INTU', 40.6875, 0), ('INTZ', 36.5, 0), ('KLIC', 25.96875, 0), ('KOPN', 26.53125, 0), ('KRMD', 0.20999999344348907, 0), ('LOGI', 4.96875, 0), ('LPTH', 137.5, 0), ('LRCX', 43.25, 0), ('LSCC', 26.5, 0), ('LSCC', 26.5, 0), ('MBOT', 40500.0, 0), ('MGIC', 24.333332061767578, 0), ('MKSI', 36.0, 0), ('MSTR', 1139.6875, 0), ('MYGN', 14.796875, 0), ('NBIX', 29.25, 0), ('NBIX', 29.25, 0), ('NICE', 28.375, 0), ('NKTR', 30.125, 0), ('NOVT', 31.3125, 0), ('NTAP', 46.84375, 0), ('NTWK', 953.125, 0), ('NVDA', 0.9153649806976318, 0), ('OSPN', 8.9375, 0), ('POWI', 30.8125, 0), ('POWI', 30.8125, 0), ('PRGS', 17.145832061767578, 0), ('PTC', 49.53125, 0), ('PTC', 49.53125, 0), ('QCOM', 70.21875, 0), ('QDEL', 7.0, 0), ('QDEL', 7.0, 0), ('SBET', 35.75, 0), ('SCSC', 10.03125, 0), ('SCSC', 10.03125, 0), ('SEAC', 40.25, 0), ('SEEL', 18562.5, 0), ('SEEL', 18562.5, 0), ('SIGA', 2.28125, 0), ('SMTC', 33.375, 0), ('SMTC', 33.375, 0), ('SNGX', 675.0, 0), ('SPNS', 87.8125, 0), ('SRDX', 12.5625, 0), ('SRDX', 12.5625, 0), ('SSYS', 2.7916669845581055, 0), ('TECH', 33.5625, 0), ('TER', 68.0, 0), ('TRMB', 3.84375, 0), ('TRMB', 3.84375, 0), ('TTEC', 31.0, 0), ('TURN', 31.5, 0), ('UEIC', 22.25, 0), ('USIO', 116.25, 0), ('USIO', 116.25, 0), ('VIAV', 437.28668212890625, 0), ('VOXX', 38.5, 0), ('VRSN', 183.4375, 0), ('VSAT', 26.125, 0), ('WAVD', 1.0625, 0), ('WAVD', 1.0625, 0), ('WINT', 50006.25, 0)]",0
