Date,holding,total
2001-12-14,"[('AFAM', 8.149999618530273, 8411.180630622179), ('AMSWA', 2.970000028610229, 23081.1846028963), ('ASCA', 11.149999618530272, 6148.082625674206), ('AZO', 73.5, 932.6682847749659), ('EPAY', 9.0, 7616.790992328887), ('CACI', 39.18000030517578, 1749.6456967077718), ('CECE', 3.319999933242798, 20647.927804023457), ('EQIX', 63.77603912353516, 1074.872630427478), ('EEFT', 16.51259994506836, 4151.443089459296), ('FFIV', 12.56999969482422, 5453.549768914184), ('FDP', 14.289999961853027, 4797.139196218077), ('FCN', 14.270999908447266, 4803.5259877188655), ('HOLX', 2.3125, 29643.727105279995), ('INFI', 26.399999618530277, 2596.6333303597344), ('ITRI', 31.100000381469727, 2204.2160157594312), ('LBAI', 11.506078720092772, 5957.817654354382), ('MMSI', 5.742000102996826, 11938.543660976642), ('NEOG', 3.335520029067993, 20551.853484182033), ('NUAN', 4.6666669845581055, 14689.524484561267), ('OSIS', 20.299999237060547, 3376.902537307003), ('QDEL', 8.0, 8568.889866369998), ('RMTI', 1.5099999904632568, 45398.09229398009), ('RGLD', 5.5, 12463.839805629088), ('SGMS', 7.989999771118164, 8579.614630122394), ('SLAB', 33.290000915527344, 2059.210485001396), ('STRL', 1.7000000476837158, 40324.18647538408), ('SSYS', 2.416666030883789, 28365.987709890735), ('SWSH', 21.100000381469727, 3248.868137043372), ('TISI', 3.075000047683716, 22293.046461120226), ('TTEC', 13.0, 5273.16299468923), ('TSCO', 1.9118750095367432, 35855.43960196972), ('TYL', 3.950000047683716, 17354.713443904497), ('URBN', 2.6630001068115234, 25742.063905899708), ('WINA', 10.0, 6855.111893095998)]",2330738
2001-12-21,"[('AFAM', 7.875, 7941.416583227851), ('AMSWA', 2.650000095367432, 23599.491827281658), ('ASCA', 12.149999618530272, 5147.214613697604), ('AZO', 73.55000305175781, 850.2876002453773), ('EPAY', 9.850000381469728, 6349.101844764383), ('CACI', 38.59000015258789, 1620.5922608353608), ('CECE', 3.400000095367432, 18393.721717281565), ('DORM', 1.837499976158142, 34034.642941152895), ('EQIX', 62.49616622924805, 1000.6798715222855), ('EEFT', 17.100000381469727, 3657.231239637212), ('FFIV', 10.654999732971191, 5869.418785567643), ('FDP', 14.3100004196167, 4370.2762934366465), ('FCN', 14.164999961853027, 4415.012761125217), ('HOLX', 2.497499942779541, 25040.503313612982), ('INFI', 28.399999618530277, 2202.065367357063), ('ITRI', 30.049999237060547, 2081.1533171618403), ('LBAI', 11.472393035888672, 5451.230218253673), ('MGRC', 18.7549991607666, 3334.5059126285287), ('MMSI', 6.170400142669678, 10135.26742948982), ('NEOG', 3.386667013168335, 18466.136573141397), ('NUAN', 3.584415912628174, 17447.376955500844), ('OHI', 5.099999904632568, 12262.481718109944), ('OSIS', 14.5, 4313.010730546161), ('QDEL', 7.880000114440918, 7936.37749805495), ('RMTI', 1.399999976158142, 44670.46904139021), ('SAFM', 13.826665878295898, 4523.046708685424), ('SGMS', 7.840000152587891, 7976.869180579807), ('SLAB', 37.0, 1690.2339349437657), ('STRL', 1.6299999952316284, 38367.27348212806), ('SSYS', 2.0199999809265137, 30959.730783875904), ('SWSH', 21.399999618530277, 2922.367135874482), ('TISI', 3.375, 18529.972027531654), ('TTEC', 13.3100004196167, 4698.621609413917), ('TSCO', 1.921875, 32540.43868249461), ('TYL', 4.079999923706055, 15328.10214763743), ('URBN', 3.039999961853028, 20571.92644002501), ('WINA', 10.800000190734863, 5790.61615633768)]",2313930
2001-12-28,"[('AFAM', 7.974999904632568, 8232.198036411366), ('AMSWA', 2.299999952316284, 28544.252137562202), ('ASCA', 12.104999542236328, 5423.525901527484), ('AZO', 73.19999694824219, 896.8822580924111), ('EPAY', 10.75100040435791, 6106.573908106743), ('CACI', 42.31999969482422, 1551.3180299792475), ('CECE', 3.299999952316284, 19894.47863755749), ('DORM', 1.7374999523162842, 37785.197327790316), ('EQIX', 101.5999984741211, 646.1789324929907), ('EEFT', 18.049999237060547, 3637.217802231248), ('FFIV', 10.885000228881836, 6031.398913626036), ('FDP', 15.020000457763672, 4370.95716074778), ('FCN', 14.800000190734863, 4435.930926297999), ('HOLX', 2.492500066757202, 26339.729908497648), ('INFI', 28.200000762939453, 2328.0771907487633), ('ITRI', 32.0, 2051.618079853033), ('LBAI', 11.689428329467772, 5616.337831491391), ('MGRC', 18.76000022888184, 3499.5617139824594), ('MMSI', 6.505199909210205, 10092.200004852399), ('NEOG', 3.203556060791016, 20493.40711056152), ('NUAN', 3.904762029647827, 16813.259823984263), ('OHI', 6.150000095367432, 10675.08577841326), ('OSIS', 17.940000534057617, 3659.519320005735), ('QDEL', 7.679999828338623, 8548.408857126133), ('RMTI', 1.4500000476837158, 45277.087169874), ('SAFM', 14.399999618530272, 4559.151409338563), ('SGMS', 8.699999809265137, 7546.181608576664), ('SLAB', 34.029998779296875, 1929.2324687134048), ('STRL', 1.7000000476837158, 38618.69218459666), ('SSYS', 2.166666030883789, 30300.829763098063), ('SWSH', 21.700000762939453, 3025.4274768239206), ('TISI', 3.325000047683716, 19744.89552294348), ('TTEC', 14.43000030517578, 4549.672707335215), ('TSCO', 2.0587499141693115, 31889.14695439684), ('TYL', 4.400000095367432, 14920.858439166617), ('URBN', 3.056999921798706, 21475.88493121984), ('WINA', 11.06999969482422, 5930.603465688671)]",2429115
2002-01-04,"[('AFAM', 8.0, 7809.7102248661395), ('AMSWA', 2.4609999656677246, 25387.112015654788), ('ASCA', 13.375, 4671.228545714326), ('AZO', 67.0, 932.5027134168524), ('EPAY', 9.869999885559082, 6330.059019589349), ('CACI', 40.81999969482422, 1530.565464625689), ('CECE', 3.190000057220459, 19585.47983643855), ('DORM', 1.7324999570846558, 36062.15488978292), ('EQIX', 100.32012939453124, 622.7831062021634), ('EEFT', 19.0, 3288.299042048901), ('FFIV', 12.289999961853027, 5083.619364756209), ('FDP', 14.619999885559082, 4273.4392809839555), ('FCN', 14.42199993133545, 4332.109422853381), ('HOLX', 2.674999952316284, 23356.143144910955), ('INFI', 36.63999938964844, 1705.1769333975578), ('ITRI', 29.399999618530277, 2125.0912452240505), ('LBAI', 11.397953987121582, 5481.482191411014), ('MGRC', 18.739999771118164, 3333.9211612595045), ('MMSI', 7.509600162506103, 8319.708166470353), ('NEOG', 3.344000101089477, 18683.51671956405), ('NTAP', 26.729999542236328, 2337.361873134623), ('NUAN', 4.329003810882568, 14432.346222904245), ('NVDA', 15.470000267028809, 4038.634823561556), ('OHI', 6.0, 10412.946966488185), ('OSIS', 18.1200008392334, 3447.9955245726333), ('OI', 9.979999542236328, 6260.289044555312), ('QDEL', 8.399999618530273, 7437.819599551443), ('RMTI', 1.5, 41651.78786595274), ('SAFM', 13.43333339691162, 4650.944032498516), ('SGMS', 8.5, 7350.315505756366), ('SLAB', 38.02000045776367, 1643.2846145895087), ('STRL', 1.6799999475479126, 37189.09746998506), ('SSYS', 2.483366012573242, 25158.466968866294), ('SWSH', 22.299999237060547, 2801.6898626210245), ('TISI', 3.380000114440918, 18484.52061643302), ('TTEC', 13.75, 4543.831403558481), ('TSCO', 2.28125, 27387.47695295523), ('TYL', 4.639999866485596, 13465.018016530814), ('URBN', 3.094000101089477, 20193.1738065972), ('WINA', 10.960000038146973, 5700.518392470036)]",2499107
2002-01-11,"[('AFAM', 7.885000228881836, 7505.9948507724785), ('AMSWA', 2.5999999046325684, 22763.37434123516), ('ASCA', 14.234999656677246, 4157.693891377436), ('AZO', 64.86000061035156, 912.5003169808955), ('EPAY', 11.75, 5037.001797134202), ('CACI', 40.4900016784668, 1461.7132295107374), ('CECE', 3.3499999046325684, 17667.09635856492), ('DORM', 1.6749999523162842, 35334.19271712984), ('EQIX', 101.92012786865234, 580.6975751894674), ('EEFT', 19.049999237060547, 3106.8122565163526), ('FDP', 13.970000267028809, 4236.561917325898), ('FCN', 16.222000122070312, 3648.426252679222), ('HOLX', 3.039999961853028, 19468.674953617723), ('INFI', 37.20000076293945, 1590.988438239221), ('ITRI', 28.600000381469727, 2069.3975638781244), ('LBAI', 10.9168701171875, 5421.404714080685), ('MGRC', 18.75, 3156.5211262041003), ('MMSI', 6.487199783325195, 9123.315620471005), ('NTAP', 22.549999237060547, 2624.601912139212), ('NUAN', 4.519481182098389, 13095.479045417216), ('NVDA', 14.016666412353516, 4222.456993352192), ('OHI', 5.989999771118164, 9880.596557231378), ('OSIS', 16.899999618530273, 3502.057541553598), ('OI', 10.710000038146973, 5526.122400142113), ('PEGA', 2.859999895095825, 20693.97667385015), ('QDEL', 8.300000190734863, 7130.695151355989), ('REX', 18.63999938964844, 3175.1487690066456), ('RMTI', 1.7000000476837158, 34814.57026837576), ('SAFM', 13.43299961090088, 4405.923682771377), ('SGMS', 8.180000305175781, 7235.301822529094), ('SLAB', 32.95000076293945, 1796.1993853091199), ('STRL', 1.840000033378601, 32165.63589276247), ('SSYS', 2.7066330909729004, 21866.565998072863), ('SWSH', 22.299999237060547, 2654.0257013985556), ('TISI', 3.299999952316284, 17934.77938531024), ('TTEC', 13.0, 4552.6747012559135), ('TSCO', 2.3262500762939453, 25442.136131218027), ('TYL', 4.400000095367432, 13451.084053075348), ('URBN', 3.088000059127808, 19166.052455660687), ('WSTL', 14.0, 4227.483651166205), ('WDC', 7.400000095367432, 7997.941939673472), ('WINA', 11.199999809265137, 5284.35465394978)]",2485760
2002-01-18,"[('AFAM', 7.824999809265137, 7351.922001507266), ('AMSWA', 2.569999933242798, 22384.743094890793), ('CRMT', 4.833333015441895, 11902.50869859975), ('ASCA', 14.96500015258789, 3844.222363711643), ('AZO', 64.41999816894531, 893.0268533795021), ('EPAY', 11.5, 5002.503326915349), ('CACI', 33.01900100708008, 1742.2934221174937), ('CECE', 3.3499999046325684, 17172.77310365665), ('DORM', 1.746999979019165, 32930.04519200135), ('EQIX', 74.36804962158203, 773.5686030796663), ('EEFT', 20.850000381469727, 2759.1744463781774), ('FCN', 16.10700035095215, 3571.663686971098), ('HA', 4.289999961853027, 13409.974072511988), ('HOLX', 3.387500047683716, 16982.667881839057), ('INFI', 34.599998474121094, 1662.6818149299893), ('ITRI', 29.100000381469727, 1976.9342785355993), ('MGRC', 18.32999992370605, 3138.5045553178084), ('MMSI', 6.112800121307373, 9411.200614755675), ('NTAP', 18.34000015258789, 3136.7932268751283), ('NTCT', 9.260000228881836, 6212.611969500268), ('NUAN', 3.88744592666626, 14798.607966455042), ('NVDA', 14.176666259765623, 4057.9912939614915), ('OHI', 5.789999961853027, 9935.887502340336), ('OSIS', 19.940000534057617, 2885.094619795374), ('OI', 10.93000030517578, 5263.38395729819), ('PEGA', 2.8499999046325684, 20185.54041563848), ('QDEL', 8.00100040435791, 7190.199394089804), ('REX', 17.37299919128418, 3311.3907176365956), ('RMTI', 1.840000033378601, 31265.64522604512), ('SAFM', 13.81999969482422, 4162.719937039639), ('SGMS', 8.149999618530273, 7058.74735610122), ('SLAB', 31.90999984741211, 1802.8451436734208), ('STRL', 1.6799999475479126, 34243.327414083644), ('SSYS', 2.5833330154418945, 22269.21109885861), ('SWSH', 22.5, 2556.835033756734), ('TISI', 3.3350000381469727, 17250.011274809836), ('TTEC', 15.079999923706056, 3814.9064025584066), ('TSCO', 2.485625028610229, 23144.596468636384), ('TYL', 3.9800000190734863, 14454.469342670702), ('URBN', 3.0799999237060547, 18678.17846901248), ('WSTL', 13.199999809265137, 4358.24159778751), ('WDC', 6.460000038146973, 8905.385126906043), ('WINA', 11.100000381469728, 5182.7735389599375)]",2473737
2002-01-25,"[('AFAM', 7.5, 7922.037066910803), ('AMSWA', 2.700000047683716, 22005.65813056277), ('CRMT', 4.966666221618652, 11962.808723326569), ('ASCA', 14.265000343322754, 4165.108767743036), ('AZO', 64.76000213623047, 917.4687467866944), ('EPAY', 10.399999618530272, 5713.0077097279345), ('CACI', 35.529998779296875, 1672.2566857067263), ('CECE', 3.1700000762939453, 18742.989454843664), ('DORM', 1.7625000476837158, 33710.795117375914), ('EQIX', 77.56805419921875, 765.9761304471325), ('EEFT', 21.850000381469727, 2719.2346436853695), ('FCN', 18.69333267211914, 3178.4208329233943), ('HA', 4.400000095367432, 13503.47198046354), ('HOLX', 3.6449999809265137, 16300.487877294418), ('INFI', 28.15999984741211, 2109.9175541114664), ('MGRC', 17.510000228881836, 3393.219715887188), ('MMSI', 6.084000110626221, 9765.824609052392), ('NTAP', 19.200000762939453, 3094.545606295838), ('NTCT', 9.699999809265137, 6125.286512385228), ('NUAN', 3.7575759887695312, 15812.129463092337), ('NVDA', 14.550000190734863, 4083.5242077636144), ('OHI', 4.800000190734863, 12378.182425183351), ('OSIS', 21.299999237060547, 2789.44977136208), ('OI', 11.9399995803833, 4976.1541113826115), ('PEGA', 2.799999952316284, 21219.742504881142), ('QDEL', 7.988999843597412, 7437.1359575689485), ('REX', 19.32699966430664, 3074.21115712854), ('RMTI', 1.7999999523162842, 33008.48865322134), ('SAFM', 14.399999618530272, 4126.061081652668), ('SGMS', 8.739999771118164, 6798.086905925587), ('SLAB', 30.06999969482422, 1975.8988561632025), ('STRL', 1.840000033378601, 32290.91137174216), ('SSYS', 2.5133330821990967, 23640.033397341947), ('SWSH', 24.200000762939453, 2455.1766995322255), ('TISI', 3.6649999618530273, 16211.535776330706), ('TTEC', 15.15999984741211, 3919.2136279588103), ('TSCO', 2.337500095367432, 25418.299712407723), ('TYL', 4.5, 13203.395111518004), ('URBN', 3.25, 18281.62400056339), ('WSTL', 11.0, 5401.388909257365), ('WDC', 6.889999866485596, 8623.407714539937), ('WINA', 10.649999618530272, 5578.899542724161)]",2495441
2002-02-01,"[('AFAM', 7.739999771118164, 6912.431064663992), ('AMSWA', 2.809999942779541, 19039.934501011805), ('CRMT', 4.920065879821777, 10874.288305323958), ('ASCA', 14.824999809265137, 3608.9184179909576), ('AZO', 67.11000061035156, 797.2316252686309), ('EPAY', 8.680999755859375, 6163.1397722661195), ('CACI', 36.93999862670898, 1448.3545437840194), ('CECE', 3.3499999046325684, 15970.810860138687), ('DENN', 1.1200000047683716, 47769.83449159381), ('DORM', 1.787500023841858, 29931.308612448323), ('EQIX', 68.5440902709961, 780.5518265227956), ('EEFT', 20.09000015258789, 2663.12665266344), ('FARO', 3.0799999237060547, 17370.84941027923), ('FCN', 20.22666549682617, 2645.132726734646), ('HA', 3.910000085830689, 13683.430609695935), ('HOLX', 3.5199999809265137, 15199.492939851338), ('INFI', 28.200000762939453, 1897.2416103152095), ('HZO', 12.0, 4458.517904864116), ('MGRC', 16.725000381469727, 3198.936540392941), ('MMSI', 5.91480016708374, 9045.48139362557), ('NTAP', 17.899999618530273, 2988.9506144448915), ('NTCT', 8.8100004196167, 6072.895835423483), ('NUAN', 3.549783945083618, 15071.963726825943), ('NVDA', 14.25, 3754.5413935697816), ('OHI', 4.309999942779541, 12413.507092500222), ('OSIS', 25.34000015258789, 2111.373896456168), ('OI', 12.850000381469728, 4163.596363430615), ('PPBI', 3.5, 15286.347102391253), ('PEGA', 2.775000095367432, 19280.07676384792), ('QDEL', 7.309999942779541, 7319.044497560666), ('REX', 19.87299919128418, 2692.2063621798047), ('RMTI', 1.850000023841858, 28920.115766951403), ('SAFM', 14.833000183105469, 3606.9719003514533), ('SGMS', 9.520000457763672, 5619.980282116237), ('SLAB', 30.51000022888184, 1753.5960162898427), ('STRL', 1.6799999475479126, 31846.557457611787), ('SSYS', 2.390000104904175, 22385.86297489494), ('SWSH', 25.299999237060547, 2114.712113508565), ('TISI', 3.575000047683716, 14965.654306224162), ('TTEC', 15.6899995803833, 3409.956423788658), ('TSCO', 2.361875057220459, 22652.432310002354), ('TYL', 4.400000095367432, 12159.594022440939), ('URBN', 3.2170000076293945, 16631.089440933865), ('WSTL', 9.880000114440918, 5415.203870308551), ('WDC', 5.71999979019165, 9353.534409234091), ('WINA', 10.850000381469728, 4931.079537079429)]",2461101
2002-02-08,"[('AFAM', 7.474999904632568, 7417.575917705361), ('AMSWA', 2.789999961853028, 19873.254493031145), ('CRMT', 4.599999904632568, 12053.560962384687), ('ASCA', 12.69499969482422, 4367.576259183214), ('AZO', 65.18000030517578, 850.6655265088967), ('EPAY', 9.0600004196167, 6119.909129076858), ('BYD', 9.5, 5836.460976573937), ('CACI', 34.79999923706055, 1593.2867957768322), ('CECE', 3.25, 17060.42439306228), ('DENN', 1.090000033378601, 50868.236311506276), ('DORM', 1.690000057220459, 32808.507337357725), ('EQIX', 58.33610153198242, 950.464254918616), ('EEFT', 21.0, 2640.3037751167813), ('FARO', 2.5299999713897705, 21915.565179629153), ('FCN', 16.753000259399414, 3309.6387762749387), ('HA', 4.239999771118164, 13076.976950597853), ('HOLX', 3.359999895095825, 16501.899109693604), ('HZO', 11.710000038146973, 4734.959786236381), ('MGRC', 14.800000190734863, 3746.3769299248456), ('MED', 0.7900000214576721, 70185.28831827785), ('NTAP', 15.800000190734863, 3509.264468867932), ('NTCT', 9.050000190734863, 6126.671614241163), ('NUAN', 3.653680086135864, 15175.488266706065), ('NVDA', 12.826665878295898, 4322.742932851604), ('OSIS', 22.059999465942383, 2513.435204885386), ('OI', 12.380000114440918, 4478.705877617544), ('PPBI', 3.450000047683716, 16071.414061190628), ('PEGA', 2.75, 20162.31973725542), ('REX', 17.899999618530273, 3097.56315413849), ('RMTI', 1.850000023841858, 29971.015439398765), ('SAFM', 15.406665802001951, 3598.8564943264796), ('SGMS', 8.979999542236328, 6174.430078383317), ('SLAB', 27.229999542236328, 2036.224025323606), ('SSYS', 2.400000095367432, 23102.657114254718), ('SWSH', 25.040000915527344, 2214.3121905027574), ('TISI', 3.5, 15841.822650700688), ('TTEC', 15.140000343322754, 3662.2442549617317), ('TSCO', 2.331249952316284, 23783.970149731038), ('TYL', 3.950000047683716, 14037.057875471728), ('URBN', 3.2149999141693115, 17246.15264625243), ('WDC', 5.739999771118164, 9659.648342921682), ('WINA', 10.850000381469728, 5110.26519152451)]",2328747
2002-02-15,"[('AMSWA', 3.1600000858306885, 18499.4567631979), ('CRMT', 4.400000095367432, 13285.973566472114), ('ASCA', 13.969499588012695, 4184.708592546139), ('AZO', 67.12999725341797, 870.8220966976136), ('EPAY', 8.0, 7307.28561994081), ('BYD', 10.0, 5845.828495952648), ('CACI', 36.810001373291016, 1588.1087416080145), ('CECE', 3.240000009536743, 18042.680489956194), ('DENN', 0.9800000190734864, 59651.310022212274), ('DORM', 1.7000000476837158, 34387.22548224458), ('EQIX', 60.73610305786133, 962.496472713028), ('EEFT', 17.399999618530273, 3359.6716230539937), ('FARO', 2.549999952316284, 22924.818059869405), ('FCN', 18.700000762939453, 3126.1113676199348), ('HA', 4.010000228881836, 14578.125092982154), ('HOLX', 3.192500114440918, 18311.130106181343), ('JJSF', 17.475000381469727, 3345.252285173906), ('MPX', 3.1111109256744385, 18790.164142685997), ('HZO', 11.800000190734863, 4954.091865644783), ('MED', 0.6499999761581421, 89935.82631348257), ('NTCT', 9.18000030517578, 6368.0046858568285), ('NUAN', 3.298701047897339, 17721.607417801322), ('NVDA', 12.743332862854004, 4587.362316331595), ('OSIS', 22.81999969482422, 2561.712784456581), ('OI', 12.8100004196167, 4563.488137752588), ('PEGA', 2.5999999046325684, 22483.956578370642), ('REX', 18.25, 3203.1936964124097), ('RMTI', 1.649999976158142, 35429.26412377331), ('SAFM', 15.673333168029783, 3729.792784521978), ('SGMS', 8.850000381469727, 6605.4556429090535), ('SSYS', 2.4066998958587646, 24289.810732163285), ('SWSH', 29.5, 1981.6367782890331), ('TISI', 3.200000047683716, 18268.213777634424), ('TSCO', 2.400000095367432, 24357.61776525126), ('TYL', 3.890000104904175, 15027.836345255451), ('URBN', 3.259000062942505, 17937.4912029751), ('WDC', 5.980000019073486, 9775.632905195833), ('WINA', 10.699999809265137, 5463.391215101463)]",2221414
2002-02-22,"[('AGCO', 20.93000030517578, 2918.5816310178443), ('AMSWA', 2.9100000858306885, 20991.722551941548), ('CRMT', 4.700066089630127, 12996.820313369482), ('ASCA', 14.074999809265137, 4340.029503067769), ('AZO', 70.01000213623047, 872.5312464498796), ('EPAY', 8.25, 7404.353263985929), ('BYD', 10.399999618530272, 5873.645833509807), ('CACI', 34.720001220703125, 1759.3868744295753), ('CECE', 3.289999961853028, 18567.14745780072), ('DENN', 0.9200000166893004, 66397.73186929588), ('DORM', 1.7450000047683716, 35006.25459080864), ('EEFT', 18.01499938964844, 3390.8363306958727), ('FARO', 2.509999990463257, 24337.017792820636), ('FCN', 18.50006675720215, 3301.9294054224383), ('HA', 4.079999923706055, 14972.03812994112), ('HOLX', 3.299999952316284, 18510.883427439883), ('JJSF', 18.125, 3370.2573477453193), ('MPX', 3.1111109256744385, 19634.759379285544), ('HZO', 11.630000114440918, 5252.443149337016), ('MED', 0.6100000143051147, 100140.84097599621), ('NTCT', 9.199999809265137, 6639.773445034803), ('NVDA', 11.09333324432373, 5506.54281111951), ('OSIS', 21.540000915527344, 2835.9290543878046), ('OI', 13.140000343322754, 4648.851813685487), ('PEGA', 3.075000047683716, 19865.337717278308), ('REX', 15.25, 4005.633732975994), ('RMTI', 1.7000000476837158, 35932.88983204129), ('SAFM', 16.579999923706055, 3684.3133117596326), ('SGMS', 9.350000381469728, 6533.252613438054), ('SSYS', 2.8166658878326416, 21687.31289421341), ('SWSH', 27.399999618530277, 2229.412966362681), ('TSCO', 2.353749990463257, 25952.592533356183), ('TYL', 3.900000095367432, 15663.05459849708), ('URBN', 3.256999969482422, 18755.27018736547), ('WDC', 5.699999809265137, 10716.827451220443), ('WINA', 10.109999656677246, 6042.12823959288)]",2199092
2002-03-01,"[('AGCO', 21.309999465942383, 2412.8045296262385), ('AMSWA', 3.0299999713897705, 16969.261954868973), ('CRMT', 4.593332767486572, 11193.803244935229), ('ASCA', 12.4350004196167, 4134.850140949445), ('EPAY', 8.649999618530273, 5944.146301187327), ('BYD', 11.75, 4375.90325427732), ('CACI', 34.07500076293945, 1508.9321228623526), ('CECE', 3.299999952316284, 15580.867872943087), ('CLH', 2.7799999713897705, 18495.274736299485), ('CCK', 5.880000114440918, 8744.364326028133), ('DENN', 0.9200000166893004, 55887.89380981376), ('DORM', 2.0625, 24929.388236488972), ('EEFT', 18.100000381469727, 2840.7106162493596), ('EZPW', 1.05336594581604, 48811.966479442235), ('FARO', 2.940000057220459, 17488.728652056267), ('FCN', 19.5, 2636.7622173209493), ('THRM', 2.890000104904175, 17791.301512587095), ('HA', 4.239999771118164, 12126.619342764483), ('HOLX', 3.1624999046325684, 16258.297166251557), ('JJSF', 19.399999618530277, 2650.3538272571263), ('LCI', 3.132999897003174, 16411.383634879967), ('MPX', 3.1111109256744385, 16526.849882927967), ('HZO', 11.649999618530272, 4413.464800116886), ('MED', 0.7300000190734863, 70434.05738950065), ('MTOR', 28.709999084472656, 1790.9043844437633), ('MCRI', 5.744999885559082, 8949.845824540833), ('NTCT', 9.050000190734863, 5681.421232498719), ('OMEX', 16.800067901611328, 3060.5152038002784), ('OSIS', 21.100000381469727, 2436.8181188713825), ('OI', 15.100000381469728, 3405.0901946238196), ('PEGA', 3.1045000553131104, 16562.04294464822), ('REX', 15.0, 3427.790882517234), ('RMTI', 2.009999990463257, 25580.529095379825), ('SAFM', 16.579999923706055, 3101.1377246294655), ('SGMS', 9.600000381469728, 5355.923041107917), ('SSYS', 2.900000095367432, 17729.952257551206), ('SWSH', 27.200000762939453, 1890.325801307146), ('TSCO', 2.617500066757202, 19643.500258419634), ('TYL', 4.300000190734863, 11957.409524898521), ('URBN', 2.9189999103546143, 17614.54772758528), ('WDC', 6.150000095367432, 8360.465437470308), ('WINA', 10.300000190734863, 4991.928377245023), ('WGO', 23.725000381469727, 2167.2017876095524), ('XOXO', 0.8199999928474426, 62703.49230030346)]",2262341
2002-03-08,"[('AGCO', 22.100000381469727, 2406.4030523693104), ('AMSWA', 2.930000066757202, 18150.685038785916), ('CRMT', 5.433332920074463, 9788.0084209165), ('ASCA', 13.260000228881836, 4010.671753948851), ('EPAY', 9.739999771118164, 5460.113924543386), ('BYD', 11.75, 4526.085819177164), ('CACI', 35.04999923706055, 1517.3041236217648), ('CECE', 3.700000047683716, 14373.380456744728), ('CLH', 3.490000009536743, 15238.254507165719), ('CCK', 7.289999961853027, 7295.131502554028), ('DENN', 0.959999978542328, 55397.40579586567), ('DORM', 2.0999999046325684, 25324.528947841412), ('EEFT', 19.0, 2799.026756596404), ('EZPW', 1.266666054725647, 41985.421632579004), ('FARO', 2.75, 19338.73031830243), ('FCN', 18.066999435424805, 2943.571707378051), ('THRM', 3.299999952316284, 16115.608831449634), ('HA', 4.349999904632568, 12225.634377300927), ('HOLX', 3.25, 16363.541038563593), ('JJSF', 19.0, 2799.026756596404), ('LCI', 3.2330000400543213, 16449.584817956922), ('LPSN', 0.4799999892711639, 110794.81159173137), ('MPX', 3.1111109256744385, 17094.05728238468), ('HZO', 12.279999732971191, 4330.741818547598), ('MED', 1.0, 53181.50837533168), ('MTOR', 29.549999237060547, 1799.7126818410657), ('MCRI', 5.75, 9248.957978318553), ('NTCT', 8.760000228881836, 6070.948286050444), ('OMEX', 18.000072479248047, 2954.51634634492), ('OSIS', 25.0, 2127.260335013267), ('OI', 15.5, 3431.0650564730117), ('PEGA', 3.299999952316284, 16115.608831449634), ('REX', 16.010000228881836, 3321.768120864416), ('RMTI', 2.180000066757202, 24395.186581090493), ('SAFM', 15.027000427246094, 3539.063476627446), ('SGMS', 9.979999542236328, 5328.808698864401), ('SSYS', 2.916666030883789, 18233.663989022756), ('SWSH', 31.38999938964844, 1694.2182035489136), ('TSCO', 2.8343749046325684, 18763.046585125554), ('TYL', 4.46999979019165, 11897.42972517042), ('URBN', 3.0409998893737797, 17488.16517921121), ('WDC', 6.579999923706055, 8082.296199386314), ('WINA', 10.149999618530272, 5239.557672321608), ('WGO', 24.649999618530277, 2157.4648762003735), ('XOXO', 0.699999988079071, 75973.5846871534)]",2393167
